"","variable","coef","p_value","AICc","deltaAICc","rel_likelihood","akaike_weight"
"141","min_sst_temp_change_lag3",0.0187131622624129,0.632850045170015,6215.99717790916,8.78382533674085,0.0123770334062343,0.00219108847538215
"142","min_sst_temp_change_lag4",0.0408452943662413,0.291854017710893,6215.12605356034,7.91270098791392,0.0191328123467964,0.00338705433352058
"143","min_sst_temp_change_lag5",-0.0107559623268338,0.772517144143464,6216.13939330502,8.92604073260009,0.0115274934014692,0.00204069562656918
"144","min_sst_temp_change_lag6",0.0260909710861038,0.495642328840441,6215.76277332683,8.54942075441249,0.0139160785488916,0.00246354343001374
"145","min_sst_temp_change_lag7",-0.0722813097354091,0.0509147780288712,6212.50089663267,5.28754406024564,0.0710925997319098,0.0125854209845699
"146","min_sst_temp_change_lag8",0.0105199276947507,0.785721162207421,6216.14863097252,8.93527840010302,0.011474372598394,0.0020312917269754
"147","min_sst_temp_change_lag9",-0.0243660237735262,0.52460755954538,6215.82446913193,8.61111655950481,0.0134933503743262,0.00238870846745777
"148","seas_sst_temp_change_lag1",-0.050765991582669,0.0955629751546654,6213.47515487036,6.26180229794227,0.0436784187503497,0.00773232783702443
"149","seas_sst_temp_change_lag2",0.069492141869961,0.0196488827802056,6210.90844789742,3.69509532499524,0.157623238109033,0.0279038158125321
"150","seas_sst_temp_change_lag3",-0.0158558348481365,0.618070560999382,6215.97851567066,8.76516309823728,0.0124930654936473,0.0022116294694282
"151","seas_sst_temp_change_lag4",-0.000562618803277688,0.985234181236229,6216.2211303493,9.00777777687836,0.0110658787844418,0.00195897665286686
"152","seas_sst_temp_change_lag5",-0.00717636136275266,0.806014867473471,6216.16206881359,8.94871624117241,0.0113975356205538,0.0020176893869717
"153","seas_sst_temp_change_lag6",-0.00539326060131275,0.85496366498715,6216.18857700485,8.97522443242997,0.0112474682937242,0.00199112318329786
"154","seas_sst_temp_change_lag7",0.00945437102203635,0.744462869216267,6216.11706586067,8.90371328824858,0.0116569041439523,0.00206360502473745
"155","seas_sst_temp_change_lag8",-0.0104259855588217,0.732480801346632,6216.10642414015,8.89307156773248,0.011719094207538,0.00207461444251418
"156","seas_sst_temp_change_lag9",0.00392440822260345,0.897163520596563,6216.20507085172,8.99171827929877,0.0111550927145906,0.00197477006698936
"157","max_sst_temp_change_abs",-0.156156906314451,0.067013008836615,6212.87807610451,5.66472353208701,0.0588736435710714,0.0104223166972592
"158","min_sst_temp_change_abs",-0.0726093196921993,0.255524068986418,6214.9256528615,7.71230028907758,0.0211492646051003,0.00374402398523878
"159","seas_sst_temp_change_abs",-0.0361383966364385,0.464453217083098,6215.69306686744,8.47971429501558,0.0144096501505275,0.00255091970287536
"160","max_sst_temp_change_abs_lag1",0.056908845756458,0.466222668723988,6215.69579214029,8.48243956787064,0.0143900284080111,0.00254744609393503
"161","max_sst_temp_change_abs_lag2",0.0688325058080885,0.323063044376375,6215.27283557254,8.05948300012005,0.0177789252107968,0.00314737763529315
"162","max_sst_temp_change_abs_lag3",-0.0549352959170664,0.467919793102967,6215.70374998109,8.49039740866829,0.0143328853895894,0.00253733014732627
"163","max_sst_temp_change_abs_lag4",-0.0695793791875139,0.309594880944162,6215.19839463326,7.98504206083999,0.0184531345167303,0.00326673194191416
"164","max_sst_temp_change_abs_lag5",0.0445364161162565,0.50131912031566,6215.77866028206,8.56530770963855,0.0138059743744529,0.00244405184590098
"165","max_sst_temp_change_abs_lag6",0.0778567141668081,0.230110118957813,6214.81375121111,7.60039863868769,0.0223663133729436,0.00395947638337616
"166","max_sst_temp_change_abs_lag7",-0.0738706637554715,0.301160405401262,6215.15974637824,7.94639380581521,0.0188131929442116,0.00333047256901154
"167","max_sst_temp_change_abs_lag8",0.0218040495522692,0.759756757686193,6216.12965542293,8.91630285050451,0.0115837569480641,0.0020506558815416
"168","max_sst_temp_change_abs_lag9",0.0819817692013843,0.248755736947238,6214.92303187395,7.70967930153256,0.0211769987534035,0.00374893372174245
"169","min_sst_temp_change_abs_lag1",-0.0385459745492774,0.537911133071513,6215.84534914757,8.63199657514815,0.0133532124840569,0.00236390005769953
"170","min_sst_temp_change_abs_lag2",0.0230268615912619,0.705294957368352,6216.08152268351,8.86817011108906,0.0118659175980494,0.00210060637679337
"171","min_sst_temp_change_abs_lag3",0.0175551071980291,0.778808904033644,6216.14427365344,8.93092108101882,0.0114993986014163,0.00203572204440343
"172","min_sst_temp_change_abs_lag4",-0.068561154886365,0.287467606752599,6215.09019423972,7.8768416672965,0.0194789509741346,0.00344833075835945
"173","min_sst_temp_change_abs_lag5",-0.0424695734083812,0.495727708582176,6215.76069649118,8.54734391876264,0.0139305367584419,0.00246610294611753
"174","min_sst_temp_change_abs_lag6",0.0462267317322977,0.438703888967688,6215.64129566733,8.42794309491364,0.0147875222141069,0.00261781385242662
"175","min_sst_temp_change_abs_lag7",0.10668148095937,0.0564697882778429,6212.75510060521,5.54174803278784,0.06260726104966,0.0110832736455293
"176","min_sst_temp_change_abs_lag8",0.0251787680675109,0.685760955760526,6216.0613854915,8.84803291907974,0.011985994215633,0.0021218633682157
"177","min_sst_temp_change_abs_lag9",0.0191654582196365,0.764031993449277,6216.13348991144,8.92013733901967,0.0115615693329096,0.00204672803984757
"178","seas_sst_temp_change_abs_lag1",-0.0482480921793927,0.316362395242026,6215.24387438196,8.03052180953819,0.0180382476719097,0.00319328511871853
"179","seas_sst_temp_change_abs_lag2",0.0751150747277549,0.0960316668895005,6213.55688912862,6.34353655619998,0.0419293894910437,0.00742269969533732
"180","seas_sst_temp_change_abs_lag3",0.0019257144071607,0.969040979003578,6216.21996989902,9.00661732660228,0.0110723013485734,0.0019601136301852
"181","seas_sst_temp_change_abs_lag4",0.0154307012750659,0.749058226104761,6216.12125279169,8.90790021926568,0.0116325263431362,0.00205928945761646
"182","seas_sst_temp_change_abs_lag5",-0.00329460780396232,0.945210244005922,6216.21683059408,9.00347802165834,0.0110896946609123,0.00196319274332674
"183","seas_sst_temp_change_abs_lag6",0.023774811500769,0.613429117280069,6215.97294422429,8.75959165186941,0.0125279162355537,0.00221779904629232
"184","seas_sst_temp_change_abs_lag7",0.0703438144230684,0.119675268313931,6213.87075606059,6.65740348817053,0.035839603855148,0.00634463367689726
"185","seas_sst_temp_change_abs_lag8",0.0807750949905587,0.0933739401287026,6213.4780456258,6.26469305338014,0.043615332539774,0.00772115977563111
"186","seas_sst_temp_change_abs_lag9",0.0718685046757454,0.12301131115207,6213.91029989745,6.69694732502467,0.0351379455546578,0.00622042011413141
