variable,coef,p_value,AICc
max_sst_temp_change_lag7_scaled,-0.0198090647076995,0.595132782123491,5843.0515324486
max_sst_temp_change_lag8_scaled,-0.00780695318685854,0.832549900389174,5843.28992882429
max_sst_temp_change_lag9_scaled,-0.0892864485779797,0.0253408189971745,5838.14142675398
mean_sst_temp_change_lag1_scaled,-0.116186013209632,0.00188709611547636,5833.63173547008
mean_sst_temp_change_lag2_scaled,-0.0338658541696996,0.362629931584435,5842.50555258695
mean_sst_temp_change_lag3_scaled,0.0620429498965769,0.0995518643956147,5840.62362042071
mean_sst_temp_change_lag4_scaled,0.0916178147506462,0.0130036961310174,5837.17263820125
mean_sst_temp_change_lag5_scaled,-0.0116472167166128,0.750363541437983,5843.23346683363
mean_sst_temp_change_lag6_scaled,0.0505335624063979,0.186094405536642,5841.58669281813
mean_sst_temp_change_lag7_scaled,-0.0400403985449656,0.290415606072052,5842.21434850073
mean_sst_temp_change_lag8_scaled,-0.00763766954522846,0.835482792374549,5843.29155509083
mean_sst_temp_change_lag9_scaled,-0.0372383205310202,0.33348016267504,5842.38852501051
min_sst_temp_change_lag1_scaled,-0.0340197964779981,0.372032111580345,5842.53483776408
min_sst_temp_change_lag2_scaled,-0.113898227995555,0.00343405419614674,5834.68638157479
min_sst_temp_change_lag3_scaled,0.0685317860038237,0.0729820126208832,5840.12500224669
min_sst_temp_change_lag4_scaled,0.0656694328266128,0.0898271187821525,5840.46008539872
min_sst_temp_change_lag5_scaled,0.0108934083343928,0.774761490709955,5843.25280944145
min_sst_temp_change_lag6_scaled,0.0631841654815667,0.112268402488117,5840.81770631201
min_sst_temp_change_lag7_scaled,-0.0361651394842833,0.352297272743711,5842.46738627582
min_sst_temp_change_lag8_scaled,-0.0104681463029069,0.783864389197881,5843.25942900109
min_sst_temp_change_lag9_scaled,-0.0140783727207367,0.715057528098689,5843.20132658044
seas_sst_temp_change_lag1_scaled,-0.0364458899974188,0.337954153965659,5842.41548665378
seas_sst_temp_change_lag2_scaled,0.111934049445546,0.00276179555696691,5834.39679203556
seas_sst_temp_change_lag3_scaled,-0.079796280836214,0.0335226553543993,5838.80009538982
seas_sst_temp_change_lag4_scaled,0.0139659011008266,0.719264423399744,5843.20550856159
seas_sst_temp_change_lag5_scaled,-0.0320891982845567,0.395867346277782,5842.61239994077
seas_sst_temp_change_lag6_scaled,0.00423319558852671,0.911407312230507,5843.32231089072
seas_sst_temp_change_lag7_scaled,0.0109311123510442,0.773179333163517,5843.25163810155
seas_sst_temp_change_lag8_scaled,0.00205181811655248,0.95631262917987,5843.3316889816
seas_sst_temp_change_lag9_scaled,-0.0535202355858109,0.163644947531689,5841.38200955082
mean_sst_temp_change_abs_scaled,-0.044701966561141,0.283384433608391,5842.17186909623
max_sst_temp_change_abs_scaled,-0.0733200280344458,0.0891374054631837,5840.40794145142
min_sst_temp_change_abs_scaled,-0.0491009945475402,0.241675570155636,5841.94949151081
seas_sst_temp_change_abs_scaled,-0.0487957463916955,0.207428842594457,5841.72113140562
max_sst_temp_change_abs_lag1_scaled,-0.0305337762110992,0.418515698847609,5842.66760976386
max_sst_temp_change_abs_lag2_scaled,0.0608120487345097,0.0783918944642765,5840.34676963752
max_sst_temp_change_abs_lag3_scaled,-0.0388402735780719,0.306926360266336,5842.26518559247
max_sst_temp_change_abs_lag4_scaled,-0.0346577115883266,0.366229712614892,5842.50200638299
max_sst_temp_change_abs_lag5_scaled,0.0696082468347465,0.0456876874453634,5839.49440751134
max_sst_temp_change_abs_lag6_scaled,0.0394329389445055,0.281225894380875,5842.19785299858
max_sst_temp_change_abs_lag7_scaled,-0.0482090566237321,0.220865640139644,5841.79448774651
max_sst_temp_change_abs_lag8_scaled,0.05181425124884,0.147106009297455,5841.29366146359
max_sst_temp_change_abs_lag9_scaled,-0.0306324202705418,0.443943198930593,5842.72824082556
mean_sst_temp_change_abs_lag1_scaled,0.0197842676856981,0.606414297653109,5843.0704068941
mean_sst_temp_change_abs_lag2_scaled,-0.0156306281387695,0.688602192999109,5843.1734231053
mean_sst_temp_change_abs_lag3_scaled,0.0113809315133705,0.768535170914844,5843.24828946059
mean_sst_temp_change_abs_lag4_scaled,-0.087291940663609,0.025195285048368,5838.22353636935
mean_sst_temp_change_abs_lag5_scaled,-0.0116842939373691,0.763255863832894,5843.24370667528
mean_sst_temp_change_abs_lag6_scaled,0.0775087642312099,0.0417334295816369,5839.25212850865
mean_sst_temp_change_abs_lag7_scaled,-0.0400046560355586,0.303783723261442,5842.26737828293
mean_sst_temp_change_abs_lag8_scaled,-0.0454049388191576,0.236569701688636,5841.91830893814
mean_sst_temp_change_abs_lag9_scaled,-0.0228489709635701,0.567928476629419,5843.00212258228
min_sst_temp_change_abs_lag1_scaled,-0.0193507118359446,0.628659872379777,5843.09959681413
min_sst_temp_change_abs_lag2_scaled,-0.0113179735436042,0.787902300330521,5843.26214307092
min_sst_temp_change_abs_lag3_scaled,0.0475843264914788,0.239770398831624,5841.9665805206
min_sst_temp_change_abs_lag4_scaled,-0.017590262052674,0.675079838985738,5843.15814994184
min_sst_temp_change_abs_lag5_scaled,-0.01884619845781,0.655905460615783,5843.13523259555
min_sst_temp_change_abs_lag6_scaled,-0.00280025370164709,0.948447383480439,5843.33050690096
min_sst_temp_change_abs_lag7_scaled,0.0182468072972511,0.665435579194344,5843.1485358733
min_sst_temp_change_abs_lag8_scaled,0.0178916444281158,0.667456834133718,5843.15091113695
min_sst_temp_change_abs_lag9_scaled,0.0700903289936114,0.0909795264585248,5840.5198095689
