variable,coef,p_value,conditional_R2,marginal_R2,AICc
max_sst_temp_change_lag3_scaled,0.0196604956435532,0.567287627120792,0.158137791227048,3.16481782799742e-05,6426.91611745141
max_sst_temp_change_lag4_scaled,0.0106087401707895,0.767712581453591,0.158245631970424,8.68176533592497e-06,6427.15700331551
max_sst_temp_change_lag5_scaled,0.00713111683714143,0.835201432753102,0.15824001820363,4.19132097547315e-06,6427.2032263504
max_sst_temp_change_lag6_scaled,-1.68819346586975e-05,0.999616424507652,0.158251903925396,2.24969328399603e-11,6427.24793039816
max_sst_temp_change_lag7_scaled,0.0299926320668218,0.381449866398878,0.158279506188537,7.34770969244659e-05,6426.46495851246
max_sst_temp_change_lag8_scaled,-0.012921399539722,0.707710702525257,0.158286806139359,1.36598448406889e-05,6427.10482274462
max_sst_temp_change_lag9_scaled,0.0620595006102422,0.116251258249584,0.158511801366999,0.000235844467878549,6424.75237231951
min_sst_temp_change_lag1_scaled,-0.0485861093319123,0.176073358270563,0.158304623767282,0.000191809041314836,6425.37178194576
min_sst_temp_change_lag2_scaled,0.0400740201329965,0.269183245824118,0.158372080293387,0.000128929096925176,6426.00182181941
min_sst_temp_change_lag3_scaled,-0.0056099747175679,0.878668025383207,0.158283412332287,2.47531002069687e-06,6427.22298966855
min_sst_temp_change_lag4_scaled,-0.0159644808128318,0.672176400413315,0.158188539640222,1.94950352329398e-05,6427.06708486043
min_sst_temp_change_lag5_scaled,0.0362868162429278,0.318122078181726,0.158248294343234,0.000105633517701051,6426.2294181063
min_sst_temp_change_lag6_scaled,0.0688744446609273,0.0647754579360284,0.158720751274534,0.000387137436837507,6423.79166282236
min_sst_temp_change_lag7_scaled,-0.0581304422967606,0.115890650858513,0.158246478904621,0.000270439861645731,6424.71963091061
min_sst_temp_change_lag8_scaled,0.0877466913978399,0.0154770749738711,0.158809772855328,0.000621032598188172,6421.28704526996
min_sst_temp_change_lag9_scaled,-0.0698783740482042,0.0530010199013514,0.158847877329609,0.000403966091690253,6423.40073300345
seas_sst_temp_change_lag1_scaled,0.0283465805781213,0.458729307847207,0.158256322807035,5.81476024319877e-05,6426.68800683236
seas_sst_temp_change_lag2_scaled,-0.00280240488882868,0.937750015918179,0.158258232217011,6.23247337529473e-07,6427.24191848055
seas_sst_temp_change_lag3_scaled,0.0176617306945314,0.617460091465972,0.158255059406025,2.48597021456804e-05,6426.99141769335
seas_sst_temp_change_lag4_scaled,0.0188914593068321,0.612351193394677,0.158190511127808,2.71280757530099e-05,6426.98516746876
seas_sst_temp_change_lag5_scaled,-0.0212601203524797,0.554434124033379,0.158270382642475,3.64004315493802e-05,6426.89152956478
seas_sst_temp_change_lag6_scaled,-0.0466827876283141,0.19431793309903,0.15858919981883,0.000176476454822564,6425.53530069736
seas_sst_temp_change_lag7_scaled,0.0598162003971833,0.0911264443755416,0.158275264828529,0.000291688180957523,6424.33480944361
seas_sst_temp_change_lag8_scaled,-0.0706404346288655,0.0458333997875355,0.158683428359883,0.000407246560248956,6423.18356612629
seas_sst_temp_change_lag9_scaled,0.0926197915873486,0.0138417146121203,0.159082113415336,0.000619016899238816,6421.06661398346
max_sst_temp_change_abs_scaled,0.112266666641139,0.00306524200948711,0.159031543667256,0.000954661338174622,6418.46846243831
min_sst_temp_change_abs_scaled,0.0258827497899076,0.496193686080555,0.158532821168644,5.53794524229589e-05,6426.77465019088
seas_sst_temp_change_abs_scaled,0.0485860807110812,0.167244854708275,0.158833360856266,0.000188573390404237,6425.33108186466
