variable,coef,p_value,conditional_R2,marginal_R2,AICc
min_sst_temp_lag8_scaled,-0.123498495553409,0.486842690473134,0.1524151135701,0.00117903114065865,5614.0813720801
min_sst_temp_lag9_scaled,-0.508349562319853,0.0067250538124741,0.172808988391884,0.0194684702579455,5607.15640248957
min_sst_temp_lag10_scaled,-0.242419487566936,0.167022511779466,0.154466198884037,0.00451025029676957,5612.69790029087
seas_sst_temp_lag1_scaled,-0.269943125056277,0.0214248019446916,0.167459883939759,0.0031166128969627,5609.9865956811
seas_sst_temp_lag2_scaled,-0.288938047870269,0.0160046603364828,0.170877106866718,0.00356087844885238,5609.51261535737
seas_sst_temp_lag3_scaled,-0.177149673665591,0.0788927853215962,0.166367273508691,0.00134692533607121,5611.73461896827
seas_sst_temp_lag4_scaled,-0.314380453100159,0.000986642417665601,0.171329219171087,0.00418266398150161,5604.57298306104
seas_sst_temp_lag5_scaled,-0.349247379913047,0.000273996201593422,0.172837922573774,0.00503000879483406,5601.99503514671
seas_sst_temp_lag6_scaled,-0.217412130987704,0.0186651576129768,0.161798040509949,0.00199213737902187,5609.52225775546
seas_sst_temp_lag7_scaled,-0.0239528131027326,0.779266646469743,0.156706705067087,2.42833428859365e-05,5614.48588339581
seas_sst_temp_lag8_scaled,-0.242093327251752,0.00347230883902886,0.168624921121534,0.00244762294394155,5606.39920492361
seas_sst_temp_lag9_scaled,-0.0415731584223732,0.60602804631015,0.158334334222687,7.45335493666924e-05,5614.27945833501
seas_sst_temp_lag10_scaled,-0.190422815903465,0.0173030914000705,0.163709278360666,0.0015026451092661,5609.10746117158
max_sst_temp_change_scaled,-0.025344846907658,0.530631775750286,0.157010651584625,4.04299433026979e-05,5614.15949274773
min_sst_temp_change_scaled,0.0697017372144548,0.0660827204184003,0.152680531965445,0.000353656569697173,5611.11313506188
seas_sst_temp_change_scaled,-0.0677716503103732,0.0722713627409067,0.157203243554368,0.000330787464316415,5611.2491526552
max_sst_temp_change_lag1_scaled,-0.0331905878539872,0.446480080044024,0.154858008014817,6.05345992205868e-05,5613.93756036603
max_sst_temp_change_lag2_scaled,0.00783478974525399,0.826843278138722,0.155788974414466,4.55683300746155e-06,5614.53443855429
max_sst_temp_change_lag3_scaled,0.0486913367435407,0.174103835737175,0.15436285849197,0.000171618921063269,5612.63511879999
max_sst_temp_change_lag4_scaled,0.00741767290149004,0.844897300411047,0.154409570852818,3.64918568460503e-06,5614.56426662324
max_sst_temp_change_lag5_scaled,-0.00861028188382683,0.80849427511277,0.154064331730795,5.65150846073145e-06,5614.53246938977
max_sst_temp_change_lag6_scaled,-0.0437773447554308,0.24567150589292,0.156091654445264,0.000130243950791361,5613.12818377211
max_sst_temp_change_lag7_scaled,0.0622510017586102,0.0817556126037088,0.15712778187229,0.000279788133509559,5611.43870816471
max_sst_temp_change_lag8_scaled,-0.0165068637834424,0.643220980237061,0.155355234120191,2.06023241218758e-05,5614.33914910402
max_sst_temp_change_lag9_scaled,0.039178932145658,0.343897158265122,0.155841407486939,8.41773160725962e-05,5613.63113306474
min_sst_temp_change_lag1_scaled,-0.0223598081072561,0.551044006916598,0.15532476868978,3.66389677685878e-05,5614.37353350287
