variable,coef,p_value,conditional_R2,marginal_R2,AICc
max_sst_temp_change_abs_lag8_scaled,0.0113709169555576,0.758767803682617,0.137063837323228,8.11027245239119e-06,5304.80242950782
max_sst_temp_change_abs_lag9_scaled,0.0190286672025837,0.690444475044776,0.137065292357728,1.34871460828614e-05,5304.73815953338
min_sst_temp_change_abs_lag1_scaled,-0.0332169662393253,0.41334122985112,0.136904005414368,6.72803264584247e-05,5304.21150720723
min_sst_temp_change_abs_lag2_scaled,0.000259579030772765,0.995109198867755,0.137066803721884,4.00538867363448e-09,5304.89652019771
min_sst_temp_change_abs_lag3_scaled,0.0605474070162152,0.144111308751571,0.137900008714301,0.00021719460150657,5302.74674360501
min_sst_temp_change_abs_lag4_scaled,0.020661578711741,0.638703024184397,0.137288453019833,2.362050876475e-05,5304.67157263916
min_sst_temp_change_abs_lag5_scaled,-0.030603782831905,0.475540918893581,0.136982017463872,5.57615160325556e-05,5304.37938230046
min_sst_temp_change_abs_lag6_scaled,-0.0424284777606974,0.342659574087186,0.136682914917658,0.000108680869539515,5303.97107966783
min_sst_temp_change_abs_lag7_scaled,0.00795673756202594,0.852680856304469,0.137153002582964,3.79856341040381e-06,5304.86144868528
min_sst_temp_change_abs_lag8_scaled,0.00438183856839354,0.917573563661414,0.13711272011729,1.16587202836956e-06,5304.88555301676
min_sst_temp_change_abs_lag9_scaled,0.0280209577795311,0.51419802156011,0.137460455543817,4.74838346549119e-05,5304.46624603836
seas_sst_temp_change_abs_lag1_scaled,-0.0513458710582357,0.238939873170024,0.132633516872509,0.000133027645742098,5303.49576689363
seas_sst_temp_change_abs_lag2_scaled,0.0778711501667836,0.0278551575046902,0.138352715827426,0.00037852190161101,5300.1142724383
seas_sst_temp_change_abs_lag3_scaled,-0.038456421043773,0.312890965265325,0.136879282213152,9.16258068549674e-05,5303.84108426944
seas_sst_temp_change_abs_lag4_scaled,0.0146247679190458,0.717067199215179,0.1372295051013,1.16253291761306e-05,5304.76536681753
seas_sst_temp_change_abs_lag5_scaled,0.0270884097745917,0.461376108437343,0.137406273102329,4.56121284770276e-05,5304.35328542519
seas_sst_temp_change_abs_lag6_scaled,0.0405030025166613,0.267689129572028,0.137661861811325,0.000104401929766766,5303.667841895
seas_sst_temp_change_abs_lag7_scaled,0.000625321032791686,0.987109029339587,0.137069321161855,2.32831653014774e-08,5304.8964016762
seas_sst_temp_change_abs_lag8_scaled,0.0457874990598348,0.213215551218948,0.137747169572414,0.000133794810277099,5303.34719231492
seas_sst_temp_change_abs_lag9_scaled,0.0272175969008716,0.510259342423845,0.137457727837139,3.75941499178382e-05,5304.4651995712
max_sbt_temp_scaled,-0.297013340146521,0.207641218501622,0.138792733942526,0.00531255241653537,5303.5181721966
min_sbt_temp_scaled,-0.277352989074955,0.183360573150961,0.138288662769342,0.00484125028499779,5303.15152820584
seas_sbt_temp_scaled,-0.0930569280364755,0.547501167378193,0.137095093606204,0.000476175227488468,5304.57144757816
max_sbt_temp_lag1_scaled,-0.134970516560067,0.552392818407948,0.136077181173213,0.00109714615219299,5304.5813564646
max_sbt_temp_lag2_scaled,-0.198465875741831,0.38051642773968,0.137048832057081,0.00235870228636043,5304.17792832182
max_sbt_temp_lag3_scaled,-0.144196070590117,0.519806989020011,0.136159201497724,0.00125029205935143,5304.52298381051
max_sbt_temp_lag4_scaled,-0.220236733929315,0.321916319232935,0.137539144868087,0.00290606102379337,5303.96675345993
max_sbt_temp_lag5_scaled,-0.411238448653092,0.0751981517350225,0.146791666566659,0.0100722735736927,5301.74475363183
max_sbt_temp_lag6_scaled,-0.527033290005398,0.0314129775423417,0.156169756242972,0.0163678201536377,5300.33774430473
max_sbt_temp_lag7_scaled,-0.466929783247563,0.0482706877002849,0.150791361986537,0.0128434661208621,5301.01600086224
max_sbt_temp_lag8_scaled,-0.295864190100738,0.181667800728925,0.140180388826765,0.00523075544412538,5303.15152543718
max_sbt_temp_lag9_scaled,-0.193035935618191,0.37985580175881,0.136872076160996,0.00223674117600204,5304.17489646895
max_sbt_temp_lag10_scaled,-0.210134570437852,0.335322848350682,0.13727790467317,0.00267491229324601,5304.01874437174
min_sbt_temp_lag1_scaled,-0.20166452393789,0.33318784093175,0.136134285730861,0.00254291499464935,5304.00241280108
