variable,coef,p_value,AICc
min_sbt_temp_change_abs_lag6_scaled,-0.0260367996696622,0.59404876309045,6426.97378670649
min_sbt_temp_change_abs_lag7_scaled,-0.0406741362725774,0.402145710921075,6426.55889660873
min_sbt_temp_change_abs_lag8_scaled,-0.114157356767943,0.0222731502927575,6421.87006831865
min_sbt_temp_change_abs_lag9_scaled,0.000768161294143533,0.987408370067443,6427.247250676
seas_sbt_temp_change_abs_lag1_scaled,-0.0148689598953288,0.742269278331877,6427.14837237152
seas_sbt_temp_change_abs_lag2_scaled,-0.0750873152746011,0.0927903586763613,6424.36590090451
seas_sbt_temp_change_abs_lag3_scaled,-0.00704219793511835,0.870878791186509,6427.22581221919
seas_sbt_temp_change_abs_lag4_scaled,-0.0261611148802408,0.55544258206379,6426.91135090164
seas_sbt_temp_change_abs_lag5_scaled,-0.0754966800393234,0.0921987674278642,6424.35508609864
seas_sbt_temp_change_abs_lag6_scaled,-0.0572072649372677,0.188374362191094,6425.50212127942
seas_sbt_temp_change_abs_lag7_scaled,0.0380132573320553,0.381010618580205,6426.45039767488
seas_sbt_temp_change_abs_lag8_scaled,-0.0879183954234397,0.0432822547885777,6423.07574750742
seas_sbt_temp_change_abs_lag9_scaled,0.00755020260254611,0.881400769500292,6427.22153186749
