variable,coef,p_value,AICc
min_sst_temp_change_abs_lag1_scaled,-0.0148375949345041,0.69712025679885,6551.83792269783
min_sst_temp_change_abs_lag2_scaled,-0.00320765519408726,0.935892906563108,6551.98351973252
min_sst_temp_change_abs_lag3_scaled,-0.0706274723596004,0.078995853595815,6548.85466516743
min_sst_temp_change_abs_lag4_scaled,-0.0423228248065979,0.293840221384297,6550.87608082103
min_sst_temp_change_abs_lag5_scaled,-0.0442574396188007,0.278058780445224,6550.80068597715
min_sst_temp_change_abs_lag6_scaled,0.0336824414732045,0.408462481085494,6551.31164490179
min_sst_temp_change_abs_lag7_scaled,-0.0969395318322441,0.0204579069838725,6546.48304683643
min_sst_temp_change_abs_lag8_scaled,-0.0570176300773413,0.164023788160663,6550.02559963008
min_sst_temp_change_abs_lag9_scaled,0.0556952868067083,0.162422615822067,6550.0601272755
seas_sst_temp_change_abs_lag1_scaled,-0.0788205383512559,0.032697319807169,6547.2981174784
seas_sst_temp_change_abs_lag2_scaled,-0.0789337516140943,0.0351585177944869,6547.41552625771
seas_sst_temp_change_abs_lag3_scaled,0.0233392575906612,0.508200978102929,6551.55554913612
seas_sst_temp_change_abs_lag4_scaled,0.00115141148179947,0.974956005291887,6551.98900855317
seas_sst_temp_change_abs_lag5_scaled,-0.00419772610607351,0.907399166736001,6551.97643839957
seas_sst_temp_change_abs_lag6_scaled,-0.00900364329592283,0.804385947732399,6551.92846358523
seas_sst_temp_change_abs_lag7_scaled,0.0683646956829395,0.0523064353157084,6548.29700161671
seas_sst_temp_change_abs_lag8_scaled,0.0536316150886416,0.131626951061437,6549.7492113738
seas_sst_temp_change_abs_lag9_scaled,0.0100946567920955,0.785041998456614,6551.91590716883
mean_sbt_temp_scaled,-0.0978321185172618,0.495072351326825,6551.56945880361
max_sbt_temp_scaled,-0.108712961594561,0.431883617316673,6551.42774027342
min_sbt_temp_scaled,-0.0522272639019453,0.732818867946023,6551.88114786671
seas_sbt_temp_scaled,-0.123081197940826,0.271558872468274,6550.79728157295
max_sbt_temp_lag1_scaled,-0.187191616846471,0.155659889242543,6550.12655087077
max_sbt_temp_lag2_scaled,-0.17383602240816,0.186967804868448,6550.39422550139
max_sbt_temp_lag3_scaled,-0.197366060553641,0.13191919784866,6549.88131631074
max_sbt_temp_lag4_scaled,-0.23973705710819,0.0693176756036987,6548.79299223877
max_sbt_temp_lag5_scaled,-0.195458991581986,0.133820103946311,6549.90895882079
max_sbt_temp_lag6_scaled,-0.195711604815801,0.132796358438383,6549.89865401607
max_sbt_temp_lag7_scaled,-0.237118924169942,0.0709660919320337,6548.84214030653
max_sbt_temp_lag8_scaled,-0.2733118883823,0.0424474161829951,6547.78437697348
max_sbt_temp_lag9_scaled,-0.172745239136084,0.185723068268753,6550.38723536158
max_sbt_temp_lag10_scaled,-0.13448085722809,0.299241514167248,6551.00690949275
mean_sbt_temp_lag1_scaled,-0.201491797635632,0.128913044269073,6549.88314723834
mean_sbt_temp_lag2_scaled,-0.156690213743245,0.245862244897755,6550.78520211919
mean_sbt_temp_lag3_scaled,-0.208674419373901,0.115016947624801,6549.712022295
mean_sbt_temp_lag4_scaled,-0.203417969832353,0.123945986198326,6549.83033337565
mean_sbt_temp_lag5_scaled,-0.224540101940893,0.0888336793857671,6549.2965400233
mean_sbt_temp_lag6_scaled,-0.237938320532203,0.0721675623889433,6548.93584927674
mean_sbt_temp_lag7_scaled,-0.274605945020306,0.0421867419752011,6547.86425941896
mean_sbt_temp_lag8_scaled,-0.275488134447158,0.0414651790277099,6547.8218127627
mean_sbt_temp_lag9_scaled,-0.245570755198887,0.064188301642087,6548.70520748506
mean_sbt_temp_lag10_scaled,-0.185862242411755,0.154771519089981,6550.14778429071
min_sbt_temp_lag1_scaled,-0.239157689294193,0.0635731559527991,6548.82526893124
min_sbt_temp_lag2_scaled,-0.167275668728802,0.203687669932148,6550.55757388247
min_sbt_temp_lag3_scaled,-0.232976669299379,0.0699861448213465,6548.9778573659
min_sbt_temp_lag4_scaled,-0.204974330702252,0.11182789074917,6549.71854897864
min_sbt_temp_lag5_scaled,-0.230946361814178,0.0725094215505689,6549.02721287288
min_sbt_temp_lag6_scaled,-0.284419089633661,0.0288399926222379,6547.30480894242
min_sbt_temp_lag7_scaled,-0.392239973090534,0.0101303737021024,6543.39374266383
