variable,coef,p_value,AICc
max_sst_temp_change_abs_lag8_scaled,0.0801092763713564,0.0173507269027096,5609.08082166583
max_sst_temp_change_abs_lag9_scaled,-0.0719525141647031,0.143042378034545,5612.43904753923
min_sst_temp_change_abs_lag1_scaled,-0.0468791976280037,0.238597727682706,5613.11682870438
min_sst_temp_change_abs_lag2_scaled,0.0410719478663184,0.314779289090761,5613.60494975331
min_sst_temp_change_abs_lag3_scaled,-0.0309471408823062,0.456963833568086,5614.00644762165
min_sst_temp_change_abs_lag4_scaled,-0.00790143845063539,0.855612768824831,5614.46389577388
min_sst_temp_change_abs_lag5_scaled,-0.0322116772613983,0.442399326088337,5613.98637281724
min_sst_temp_change_abs_lag6_scaled,0.0222876114253284,0.600608797783091,5614.65837948904
min_sst_temp_change_abs_lag7_scaled,-0.0935330553458729,0.0316369632123132,5609.90596173887
min_sst_temp_change_abs_lag8_scaled,-0.0321340241959188,0.443888779402731,5613.91265297977
min_sst_temp_change_abs_lag9_scaled,0.00167652589374483,0.968455158649981,5614.52321500001
seas_sst_temp_change_abs_lag1_scaled,-0.038748298007567,0.356848191860375,5613.65345109824
seas_sst_temp_change_abs_lag2_scaled,-0.0794891083616865,0.0354117120865978,5609.93318243923
seas_sst_temp_change_abs_lag3_scaled,0.0269198108823025,0.452299639818669,5613.9614382005
seas_sst_temp_change_abs_lag4_scaled,-0.0484277876868722,0.230234803718653,5613.01854119343
seas_sst_temp_change_abs_lag5_scaled,-0.0153542331578405,0.675753459302255,5614.35159499562
seas_sst_temp_change_abs_lag6_scaled,-0.0227769926715932,0.537236371778783,5614.1143240267
seas_sst_temp_change_abs_lag7_scaled,0.027126949779868,0.467305331293771,5614.05460094325
seas_sst_temp_change_abs_lag8_scaled,0.0356022086835875,0.324166575565567,5613.52372473384
seas_sst_temp_change_abs_lag9_scaled,0.0359309675614861,0.372614224547536,5613.75151802323
max_sbt_temp_scaled,-0.154866023235973,0.449629206607776,5614.00444217107
min_sbt_temp_scaled,-0.00898672869063103,0.96515700077586,5614.49586162499
seas_sbt_temp_scaled,-0.167987922273095,0.253185089638201,5613.3005376154
max_sbt_temp_lag1_scaled,-0.330827469691583,0.116407413571332,5612.11883627445
max_sbt_temp_lag2_scaled,-0.270097338985016,0.185391386716782,5612.87896970861
max_sbt_temp_lag3_scaled,-0.333953318268398,0.132395487530208,5612.5225696642
