variable,coef,p_value,AICc
mean_sst_temp_change_lag5_scaled,-0.0114868777027324,0.75376839703838,5871.2028037823
mean_sst_temp_change_lag6_scaled,0.0496879548959355,0.193382660421025,5869.60978043743
mean_sst_temp_change_lag7_scaled,-0.0396161207013306,0.295796793173098,5870.20563272971
mean_sst_temp_change_lag8_scaled,-0.00760755161841329,0.836245368244572,5871.25847997408
mean_sst_temp_change_lag9_scaled,-0.0378510703291799,0.325917552015353,5870.32485931737
min_sst_temp_change_lag1_scaled,-0.0336726325485482,0.377121765793999,5870.5183714076
min_sst_temp_change_lag2_scaled,-0.114025462895292,0.00341046388244231,5862.64094837819
min_sst_temp_change_lag3_scaled,0.0680775906554509,0.0750698254494941,5868.13741854251
min_sst_temp_change_lag4_scaled,0.0660307894199583,0.0882087694875684,5868.39731815633
min_sst_temp_change_lag5_scaled,0.0109104978881303,0.774557607190358,5871.21915619205
min_sst_temp_change_lag6_scaled,0.062554732495763,0.116058004689343,5868.83622341231
min_sst_temp_change_lag7_scaled,-0.0358797457700426,0.356288612270738,5870.44813719203
min_sst_temp_change_lag8_scaled,-0.0107598773394769,0.778176401364194,5871.22180337653
min_sst_temp_change_lag9_scaled,-0.0144954874163537,0.707123992348485,5871.15993753462
seas_sst_temp_change_lag1_scaled,-0.0366010584382974,0.335916826302111,5870.37428180829
seas_sst_temp_change_lag2_scaled,0.112269859069639,0.00269845706957284,5862.32129400413
seas_sst_temp_change_lag3_scaled,-0.0798418845204501,0.033512169788096,5866.76604050642
seas_sst_temp_change_lag4_scaled,0.0141309482987919,0.716094054922504,5871.16894162654
seas_sst_temp_change_lag5_scaled,-0.0320790689370036,0.396330219679243,5870.58030261651
seas_sst_temp_change_lag6_scaled,0.00446049662422263,0.906721028436627,5871.28746848281
seas_sst_temp_change_lag7_scaled,0.0109065961377468,0.77371315971723,5871.2185466838
seas_sst_temp_change_lag8_scaled,0.00231768464980374,0.95068971943463,5871.297371851
seas_sst_temp_change_lag9_scaled,-0.0533401688780043,0.165326592285932,5869.3640798738
mean_sst_temp_change_abs_scaled,-0.0451365330899302,0.27826737266329,5870.11325563231
max_sst_temp_change_abs_scaled,-0.074106825189628,0.0854494957032959,5868.30485617568
min_sst_temp_change_abs_scaled,-0.0488291650002247,0.244195010412462,5869.93084448769
seas_sst_temp_change_abs_scaled,-0.0489355317833955,0.206417636960511,5869.68036062542
max_sst_temp_change_abs_lag1_scaled,-0.0304838774780312,0.419279145797171,5870.63627364724
max_sst_temp_change_abs_lag2_scaled,0.0613100404153841,0.075912069290301,5868.26373388049
max_sst_temp_change_abs_lag3_scaled,-0.0389539994108846,0.305481232072369,5870.22519193284
max_sst_temp_change_abs_lag4_scaled,-0.034644482183257,0.366401093475195,5870.46910304814
max_sst_temp_change_abs_lag5_scaled,0.0700792467896076,0.0441940151879323,5867.4082880911
max_sst_temp_change_abs_lag6_scaled,0.0392272755913793,0.28358983384811,5870.17541359857
max_sst_temp_change_abs_lag7_scaled,-0.0477336703991262,0.225334222322574,5869.7907162935
max_sst_temp_change_abs_lag8_scaled,0.0523240633735568,0.14311358306006,5869.21991990745
max_sst_temp_change_abs_lag9_scaled,-0.0305052596471017,0.446142582732147,5870.70074656021
mean_sst_temp_change_abs_lag1_scaled,0.0208603192405023,0.587090102947967,5871.00762598832
mean_sst_temp_change_abs_lag2_scaled,-0.0146405741994167,0.707199181565715,5871.15955405864
mean_sst_temp_change_abs_lag3_scaled,0.0111383762267836,0.773135951524383,5871.21828736617
mean_sst_temp_change_abs_lag4_scaled,-0.0863458512886931,0.0268589506048177,5866.30390508965
mean_sst_temp_change_abs_lag5_scaled,-0.0104464219467132,0.787588284192071,5871.22841658981
mean_sst_temp_change_abs_lag6_scaled,0.076764772159875,0.0435576232530309,5867.28928048642
mean_sst_temp_change_abs_lag7_scaled,-0.03909653797851,0.314902484783823,5870.28200537909
mean_sst_temp_change_abs_lag8_scaled,-0.0437989225488694,0.253610488048056,5869.98403114824
mean_sst_temp_change_abs_lag9_scaled,-0.0227169853540822,0.570241951477022,5870.97264192415
min_sst_temp_change_abs_lag1_scaled,-0.018975627509935,0.635224516806521,5871.07501115695
min_sst_temp_change_abs_lag2_scaled,-0.0107710845888982,0.797811123535604,5871.23542380254
min_sst_temp_change_abs_lag3_scaled,0.0478285574228889,0.237280926351392,5869.91860429247
min_sst_temp_change_abs_lag4_scaled,-0.0171580705775939,0.682445853643672,5871.13304623621
min_sst_temp_change_abs_lag5_scaled,-0.0177267132536349,0.674937554569049,5871.12456564741
min_sst_temp_change_abs_lag6_scaled,-0.00302845487810155,0.944246485888525,5871.29630192883
min_sst_temp_change_abs_lag7_scaled,0.0186973286584864,0.65744624920633,5871.10546054665
min_sst_temp_change_abs_lag8_scaled,0.0190594112187933,0.646958353407508,5871.09243027342
