"","variable","coef","p_value","AICc","deltaAICc","rel_likelihood","akaike_weight"
"60","seas_sst_temp_change_lag6_scaled",-0.0466827876283141,0.19431793309903,6425.53530069736,18.9150388291391,7.81000848595287e-05,5.62105316208694e-05
"61","seas_sst_temp_change_lag7_scaled",0.0598162003971833,0.0911264443755416,6424.33480944361,17.7145475753941,0.000142342591806694,0.000102447427197264
"62","seas_sst_temp_change_lag8_scaled",-0.0706404346288654,0.0458333997875355,6423.18356612629,16.5633042580721,0.000253118669693099,0.000182175666162294
"63","seas_sst_temp_change_lag9_scaled",0.0926197915873486,0.0138417146121203,6421.06661398346,14.4463521152456,0.000729481859295756,0.000525025845907155
"64","max_sst_temp_change_abs_scaled",0.112266666641139,0.00306524200948711,6418.46846243831,11.8482005700935,0.00267421263224725,0.00192469590777305
"65","min_sst_temp_change_abs_scaled",0.0258827497899076,0.496193686080555,6426.77465019088,20.1543883226659,4.2027173477275e-05,3.02479794731223e-05
"66","seas_sst_temp_change_abs_scaled",0.0485860807110812,0.167244854708275,6425.33108186466,18.7108199964405,8.64962066954132e-05,6.22534248238346e-05
"67","max_sst_temp_change_abs_lag1_scaled",-0.0287407872908137,0.536263576051649,6426.85328558637,20.2330237181513,4.04068246988056e-05,2.90817750264458e-05
"68","max_sst_temp_change_abs_lag2_scaled",-0.0272348495916467,0.440106371216327,6426.63292108612,20.0126592179031,4.51134734951179e-05,3.24692647003595e-05
"69","max_sst_temp_change_abs_lag3_scaled",0.0357524240376754,0.280210466747356,6426.08306683857,19.4628049703497,5.93889435065324e-05,4.27436678578291e-05
"70","max_sst_temp_change_abs_lag4_scaled",0.00901824431426161,0.795347178912227,6427.17982704252,20.559565174306,3.43199895732935e-05,2.47009316648925e-05
"71","max_sst_temp_change_abs_lag5_scaled",-0.029426234142237,0.40921840833499,6426.54630586079,19.9260439925756,4.71101540011701e-05,3.39063242493227e-05
"72","max_sst_temp_change_abs_lag6_scaled",-0.0325578476998312,0.367820455225411,6426.40261846678,19.78235659856,5.06192661958953e-05,3.64319176892985e-05
"73","max_sst_temp_change_abs_lag7_scaled",0.0140301147517312,0.687698886541602,6427.08266737013,20.4624055019094,3.60284104725153e-05,2.5930523760089e-05
"74","max_sst_temp_change_abs_lag8_scaled",0.0963356255508712,0.00296368190868038,6418.66866547991,12.0484036116914,0.00241948201322616,0.00174136008245298
"75","max_sst_temp_change_abs_lag9_scaled",-0.0733046693859852,0.123191432960659,6424.74439306159,18.1241311933709,0.000115983154563266,8.34758987623712e-05
"76","min_sst_temp_change_abs_lag1_scaled",-0.0358850657262668,0.344991785683543,6426.33599321726,19.715731349037,5.23339281974456e-05,3.76660016577167e-05
"77","min_sst_temp_change_abs_lag2_scaled",-0.00631368194691358,0.872427623888468,6427.2231638585,20.6029019902853,3.35843291161929e-05,2.41714589317904e-05
"78","min_sst_temp_change_abs_lag3_scaled",-0.0508541879139071,0.205016571861872,6425.60265190424,18.9823900360252,7.55138089817805e-05,5.43491259352298e-05
"79","min_sst_temp_change_abs_lag4_scaled",-0.00350555059677416,0.931369886723786,6427.24098380487,20.6207219366515,3.32864227839476e-05,2.39570484949919e-05
"80","min_sst_temp_change_abs_lag5_scaled",-0.0447913065903592,0.26836063994466,6426.00362981841,19.3833679501931,6.17952550795347e-05,4.44755488539533e-05
"81","min_sst_temp_change_abs_lag6_scaled",0.00934755931682821,0.817973901334147,6427.19359779741,20.5733359291953,3.40844951555293e-05,2.45314406017254e-05
"82","min_sst_temp_change_abs_lag7_scaled",-0.0900375838021561,0.0286413064402592,6422.27278409427,15.6525222260507,0.00039911493974372,0.000287252734503125
"83","min_sst_temp_change_abs_lag8_scaled",-0.0549322814357127,0.176138100220689,6425.37509220003,18.7548303318144,8.46136323108629e-05,6.08984902272623e-05
"84","min_sst_temp_change_abs_lag9_scaled",0.0111306220582387,0.783324075912684,6427.16990553618,20.5496436679614,3.44906655611529e-05,2.48237713267155e-05
"85","seas_sst_temp_change_abs_lag1_scaled",-0.00813627102395609,0.834892263033638,6427.20213573119,20.5818738629696,3.39392997121199e-05,2.44269399078062e-05
"86","seas_sst_temp_change_abs_lag2_scaled",-0.0687961058281984,0.061628980111137,6423.60007523673,16.9798133685072,0.000205532438633626,0.000147926697668885
"87","seas_sst_temp_change_abs_lag3_scaled",0.0261571599306108,0.451843480592803,6426.67126947349,20.0510076052742,4.42566992434564e-05,3.18526234220358e-05
"88","seas_sst_temp_change_abs_lag4_scaled",0.0147320847584142,0.691874916832503,6427.0883851183,20.4681232500825,3.59255568762299e-05,2.5856497523924e-05
"89","seas_sst_temp_change_abs_lag5_scaled",0.00312807361714044,0.92960781722352,6427.23950975922,20.6192478909998,3.33109646801895e-05,2.39747118949385e-05
"90","seas_sst_temp_change_abs_lag6_scaled",-0.0117196904226303,0.743601395851629,6427.13899972319,20.5187378549717,3.5027785938186e-05,2.52103499327661e-05
"91","seas_sst_temp_change_abs_lag7_scaled",0.0598319106002591,0.0860470666306716,6424.29444414031,17.6741822720951,0.00014524462965261,0.000104536094455388
"92","seas_sst_temp_change_abs_lag8_scaled",0.042304007915141,0.229565205358643,6425.79153012312,19.1712682549023,6.87087413453411e-05,4.94513531575404e-05
"93","seas_sst_temp_change_abs_lag9_scaled",0.0361869649677132,0.35483880339914,6426.38697153082,19.7667096625992,5.10168375697956e-05,3.67180594819017e-05
"94","max_sbt_temp_scaled",-0.140549721340237,0.428327909387344,6426.76246597234,20.1422041041187,4.22839890906659e-05,3.04328159196281e-05
"95","min_sbt_temp_scaled",-0.0484416463019776,0.784297619967837,6427.19569360621,20.5754317379942,3.40487965707213e-05,2.45057474615224e-05
"96","seas_sbt_temp_scaled",-0.143784318423891,0.270772031554882,6426.21963869844,19.5993768302224,5.54688800046639e-05,3.99223027616975e-05
"97","max_sbt_temp_lag1_scaled",-0.280048366923455,0.112389066395258,6424.97844058381,18.3581787155917,0.000103174445387348,7.42571590714938e-05
"98","max_sbt_temp_lag2_scaled",-0.211484174663427,0.229221026970634,6426.01574301655,19.3954811483272,6.14221171094446e-05,4.42069923766535e-05
"99","max_sbt_temp_lag3_scaled",-0.278172842880852,0.112067195693528,6424.9702234274,18.3499615591863,0.000103599217672291,7.4562878021702e-05
"100","max_sbt_temp_lag4_scaled",-0.365954270089497,0.0403676092459991,6423.31011809212,16.6898562239003,0.000237598540790174,0.000171005451712119
"101","max_sbt_temp_lag5_scaled",-0.272864630882569,0.114942834544688,6425.01602459511,18.3957627268946,0.000101253694531097,7.28747479392227e-05
"102","max_sbt_temp_lag6_scaled",-0.283551762886961,0.101316513406777,6424.81867397099,18.1984121027681,0.000111754500608048,8.04324336074872e-05
"103","max_sbt_temp_lag7_scaled",-0.331050458286762,0.0578088021657884,6423.91668924645,17.2964273782291,0.00017543995872601,0.00012626840758585
"104","max_sbt_temp_lag8_scaled",-0.419997630053013,0.0203112626417372,6422.13599025378,15.515728385566,0.000427368383098887,0.000307587425226836
"105","max_sbt_temp_lag9_scaled",-0.270082292165395,0.116049980831563,6425.03193362391,18.4116717556926,0.000100451465461377,7.22973641556871e-05
"106","max_sbt_temp_lag10_scaled",-0.321949816759073,0.0618623039791118,6424.02893732788,17.4086754596574,0.000165864771713642,0.000119376912483091
"107","min_sbt_temp_lag1_scaled",-0.309702705143069,0.074772858943103,6424.2138377081,17.5935758398819,0.000151218020224573,0.000108835289011105
"108","min_sbt_temp_lag2_scaled",-0.208058774652057,0.224364538400013,6425.90772582191,19.2874639536958,6.48306562080084e-05,4.66602009118989e-05
"109","min_sbt_temp_lag3_scaled",-0.226207748360495,0.185838166974488,6425.64284594013,19.0225840719122,7.40113546025354e-05,5.32677729566079e-05
"110","min_sbt_temp_lag4_scaled",-0.273847570512186,0.110609431406749,6424.85723633699,18.2369744687703,0.000109620381912486,7.88964564490073e-05
"111","min_sbt_temp_lag5_scaled",-0.244309947343834,0.152845742073501,6425.3535000151,18.7332381468796,8.55320777996951e-05,6.1559517795733e-05
"112","min_sbt_temp_lag6_scaled",-0.254576363736711,0.136085720671318,6425.18342828891,18.5631664206912,9.3123572490267e-05,6.70233012618017e-05
"113","min_sbt_temp_lag7_scaled",-0.413486571442,0.0184995140558641,6421.82755751509,15.2072956468728,0.000498629200585427,0.000358875569687379
"114","min_sbt_temp_lag8_scaled",-0.299144415805597,0.0715531666014474,6424.14660517271,17.5263433044929,0.000156387813412484,0.000112556114974163
"115","min_sbt_temp_lag9_scaled",-0.297944906163252,0.0727831494813006,6424.1810541727,17.5607923044809,0.00015371717773089,0.00011063399348482
"116","min_sbt_temp_lag10_scaled",-0.271173653256372,0.100902909421898,6424.71584304887,18.095581180648,0.000117650688544748,8.46760635478969e-05
"117","seas_sbt_temp_lag1_scaled",-0.0818254030916916,0.534342507499873,6426.96823043372,20.3479685655038,3.81500197419393e-05,2.74574975801634e-05
"118","seas_sbt_temp_lag2_scaled",-0.0868370036551042,0.514938584919747,6426.93517214617,20.3149102779516,3.87858472693486e-05,2.79151181243555e-05
"119","seas_sbt_temp_lag3_scaled",-0.163821061365971,0.201084408219576,6425.8146289028,19.1943670345836,6.7919762190041e-05,4.8883505659846e-05
"120","seas_sbt_temp_lag4_scaled",-0.228316916586933,0.0711564011836138,6424.2485542846,17.6282924163797,0.000148615784757419,0.000106962396820597
"121","seas_sbt_temp_lag5_scaled",-0.134940020020362,0.275668068183922,6426.23590782922,19.615645961002,5.50194950269339e-05,3.95988694575459e-05
"122","seas_sbt_temp_lag6_scaled",-0.139681489518767,0.256003476264709,6426.1358452403,19.5155833720855,5.78422149714765e-05,4.16304496918689e-05
"123","seas_sbt_temp_lag7_scaled",-0.0425702111408064,0.714328280657098,6427.16349731095,20.5432354427303,3.46013547734491e-05,2.49034370464014e-05
"124","seas_sbt_temp_lag8_scaled",-0.2002169261132,0.0736168975742034,6424.28131726712,17.661055398904,0.000146201068900853,0.000105224467057076
"125","seas_sbt_temp_lag9_scaled",-0.0477361799802896,0.666339780054997,6427.11638084157,20.4961189733485,3.5426179166017e-05,2.54970832336429e-05
"126","seas_sbt_temp_lag10_scaled",-0.127257982628465,0.240920673130588,6426.03492073779,19.4146588695694,6.08359637520638e-05,4.37851235414404e-05
"127","max_sbt_temp_change_scaled",0.0701792882401905,0.0406485776724274,6423.0044765952,16.3842147269816,0.00027682988791154,0.000199241206921106
"128","min_sbt_temp_change_scaled",0.10063122570104,0.00904681592434207,6420.34873540884,13.7284735406183,0.0010444793260594,0.000751737188127306
"129","seas_sbt_temp_change_scaled",-0.0164654504037206,0.645295253444245,6427.03149573174,20.4112338635241,3.69621208045309e-05,2.66025378076652e-05
"130","max_sbt_temp_change_lag1_scaled",-0.0381858825160709,0.297013002988313,6426.13757550818,19.5173136399626,5.77921953481814e-05,4.15944493517675e-05
"131","max_sbt_temp_change_lag2_scaled",0.0371486291375814,0.289093840424038,6426.10321267915,19.4829508109297,5.87937262332971e-05,4.23152755018073e-05
"132","max_sbt_temp_change_lag3_scaled",0.0430411276456827,0.221960963895598,6425.73528092859,19.1150190603721,7.06685776445565e-05,5.08618950342479e-05
"133","max_sbt_temp_change_lag4_scaled",-0.0448087106085664,0.208226124737326,6425.63589103972,19.0156291715039,7.42691734189474e-05,5.34533314327408e-05
"134","max_sbt_temp_change_lag5_scaled",0.00565548595898032,0.870446854708556,6427.22065837595,20.6003965077343,3.36264279554576e-05,2.42017584908747e-05
"135","max_sbt_temp_change_lag6_scaled",0.0240963166761697,0.499617477091458,6426.78626901658,20.1660071483593,4.17837280977982e-05,3.00727659093259e-05
"136","max_sbt_temp_change_lag7_scaled",0.0378902063548587,0.277503442097885,6426.04459089285,19.4243290246322,6.05425271167274e-05,4.35739300542763e-05
"137","max_sbt_temp_change_lag8_scaled",-0.0679526184277568,0.0528863679489375,6423.41634184298,16.7960799747652,0.000225308499184528,0.000162160009693221
"138","max_sbt_temp_change_lag9_scaled",0.0337042620948179,0.44098062175316,6426.64592726805,20.0256653998276,4.48210483376136e-05,3.22587991984052e-05
"139","min_sbt_temp_change_lag1_scaled",-0.0393082135212887,0.312627516204561,6426.20405168354,19.5837898153195,5.59028660744913e-05,4.02346530971026e-05
"140","min_sbt_temp_change_lag2_scaled",0.00711941313993903,0.854645926998485,6427.21397764654,20.5937157783264,3.3738940300034e-05,2.42827363632282e-05
"141","min_sbt_temp_change_lag3_scaled",0.0194128058488215,0.616017442257415,6426.99317660611,20.3729147378926,3.76771266067578e-05,2.71171448830284e-05
"142","min_sbt_temp_change_lag4_scaled",-0.0114270321954585,0.769632089765854,6427.16023616311,20.5399742948903,3.46578208636959e-05,2.49440770656413e-05
"143","min_sbt_temp_change_lag5_scaled",0.0038827765697529,0.920623560037495,6427.23792625095,20.6176643827321,3.33373492178324e-05,2.39937014887417e-05
"144","min_sbt_temp_change_lag6_scaled",0.061277442119662,0.107829961269545,6424.63007859001,18.0098167217902,0.000122805548395872,8.83861416250711e-05
"145","min_sbt_temp_change_lag7_scaled",-0.0348690232103493,0.361755632820498,6426.39593543596,19.7756735677376,5.07886941694357e-05,3.6553859124846e-05
"146","min_sbt_temp_change_lag8_scaled",-0.000499893345559898,0.989418116402986,6427.24769221056,20.6274303423443,3.31749604081117e-05,2.38768263106917e-05
"147","min_sbt_temp_change_lag9_scaled",-0.00989597519469677,0.794019895277,6427.17776511412,20.5575032459001,3.43553904993985e-05,2.47264105728836e-05
"148","seas_sbt_temp_change_lag1_scaled",0.00107341501661391,0.977405247414875,6427.24708153035,20.6268196621313,3.31850916007062e-05,2.38841179765422e-05
"149","seas_sbt_temp_change_lag2_scaled",0.0239600227336211,0.523472505013478,6426.83123040424,20.2109685360201,4.08548805858118e-05,2.94042517516603e-05
"150","seas_sbt_temp_change_lag3_scaled",0.0194372804641772,0.594439065339423,6426.95943494847,20.3391730802487,3.83181631647577e-05,2.75785144932971e-05
"151","seas_sbt_temp_change_lag4_scaled",-0.0257271838005032,0.48453759706906,6426.75440673399,20.1341448657695,4.24547212256007e-05,3.05556959918676e-05
"152","seas_sbt_temp_change_lag5_scaled",0.00166089615259042,0.964565537125132,6427.24585169153,20.6255898233139,3.32055040329678e-05,2.38988093007727e-05
"153","seas_sbt_temp_change_lag6_scaled",-0.0248750596844323,0.493998827344527,6426.77422697188,20.153965103661,4.20360677675693e-05,3.02543809102875e-05
"154","seas_sbt_temp_change_lag7_scaled",0.0522759099577406,0.150310401345961,6425.12405439222,18.5037925240022,9.59295718781562e-05,6.90428473046104e-05
"155","seas_sbt_temp_change_lag8_scaled",-0.0484331818554682,0.178056035588195,6425.40930551194,18.7890436437183,8.3178486286696e-05,5.98655807097236e-05
"156","seas_sbt_temp_change_lag9_scaled",0.0303490838991025,0.456790334979104,6426.68294409332,20.0626822251061,4.39991117146576e-05,3.16672314092265e-05
"157","max_sbt_temp_change_abs_scaled",0.110342124236386,0.00226165863433349,6417.89607657515,11.2758147069335,0.00356031108871055,0.00256244252989027
"158","min_sbt_temp_change_abs_scaled",0.0531050494648126,0.28718427181303,6426.09927160547,19.4790097372543,5.89096956601528e-05,4.23987415204044e-05
"159","seas_sbt_temp_change_abs_scaled",0.0122510765693524,0.764147856640528,6427.14764929477,20.5273874265531,3.4876625371423e-05,2.51015559944094e-05
"160","max_sbt_temp_change_abs_lag1_scaled",0.0500686422933819,0.204743816904572,6425.58035729687,18.9600954286525,7.63602935880019e-05,5.4958361505334e-05
"161","max_sbt_temp_change_abs_lag2_scaled",0.00296026404568836,0.939308695034601,6427.2392044974,20.618942629183,3.3316049351016e-05,2.39783714562667e-05
"162","max_sbt_temp_change_abs_lag3_scaled",0.0569536983949491,0.12270618913867,6424.81157535792,18.1913134897004,0.000112151856338745,8.07184201964292e-05
"163","max_sbt_temp_change_abs_lag4_scaled",-0.042850773762332,0.28242834300946,6426.09974506436,19.4794831961444,5.88957516511333e-05,4.23887056777889e-05
"164","max_sbt_temp_change_abs_lag5_scaled",-0.0582959125070452,0.135900588611839,6425.00634959834,18.3860877301213,0.000101744695766369,7.32281334766494e-05
"165","max_sbt_temp_change_abs_lag6_scaled",-0.0266963531389708,0.484732763127766,6426.76375805259,20.1434961843688,4.2256680759155e-05,3.04131614488978e-05
"166","max_sbt_temp_change_abs_lag7_scaled",-0.139148071866712,0.00058341292581133,6414.94623117904,8.32596931081935,0.0155610441860683,0.0111996621751176
"167","max_sbt_temp_change_abs_lag8_scaled",-0.0177405911103942,0.650745547846777,6427.05387661443,20.4336147462109,3.65508040599785e-05,2.63065031373132e-05
"168","max_sbt_temp_change_abs_lag9_scaled",-0.0603651932833538,0.280588695933232,6426.07270725158,19.4524453833665,5.96973640573786e-05,4.29656456336157e-05
"169","min_sbt_temp_change_abs_lag1_scaled",-0.0731436047783495,0.155774103421438,6425.23195381424,18.6116919460237,9.08913270783761e-05,6.5416699917689e-05
"170","min_sbt_temp_change_abs_lag2_scaled",0.0073441927333303,0.880153334732495,6427.22171267241,20.6014508041881,3.36087065149084e-05,2.41890039388643e-05
"171","min_sbt_temp_change_abs_lag3_scaled",-0.0579174453638607,0.257070220326502,6425.97395041239,19.3536885441754,6.27191162710414e-05,4.51404742354287e-05
"172","min_sbt_temp_change_abs_lag4_scaled",-0.0483405868116482,0.342406273229848,6426.35728534672,19.737023478503,5.17797330431695e-05,3.72671339189735e-05
"173","min_sbt_temp_change_abs_lag5_scaled",-0.146660899478128,0.00540062911189049,6419.18319079116,12.5629289229382,0.00187065907914753,0.00134635886131767
"174","min_sbt_temp_change_abs_lag6_scaled",-0.0260368013444952,0.594048750737141,6426.97378670677,20.3535248385488,3.80441808642596e-05,2.73813227643328e-05
"175","min_sbt_temp_change_abs_lag7_scaled",-0.0406741589933737,0.402145438203515,6426.55889660954,19.9386347413238,4.68145095176731e-05,3.36935417201099e-05
"176","min_sbt_temp_change_abs_lag8_scaled",-0.114157356452689,0.0222731499286476,6421.87006831869,15.2498064504744,0.000488142481110509,0.000351328022489391
"177","min_sbt_temp_change_abs_lag9_scaled",0.00076811986725944,0.987409048634307,6427.24725067609,20.6269888078677,3.31822851610034e-05,2.38820981135941e-05
"178","seas_sbt_temp_change_abs_lag1_scaled",-0.0148689307985012,0.742269774854154,6427.14837237145,20.5281105032291,3.48640184133384e-05,2.50924824598885e-05
"179","seas_sbt_temp_change_abs_lag2_scaled",-0.0750873439170392,0.0927902180995718,6424.36590090484,17.7456390366197,0.000140146883385071,0.000100867122414166
"180","seas_sbt_temp_change_abs_lag3_scaled",-0.00704218292943215,0.870879065852206,6427.22581221921,20.6055503509879,3.35398868387557e-05,2.41394727432263e-05
"181","seas_sbt_temp_change_abs_lag4_scaled",-0.0261610963933342,0.555442876531676,6426.91135090163,20.2910890334124,3.92505729375958e-05,2.82495924967844e-05
"182","seas_sbt_temp_change_abs_lag5_scaled",-0.0754966490768441,0.0921989124727865,6424.3550860988,17.7348242305834,0.000140906766711383,0.000101414028935697
