temp_variable,sign,trait_variable,AICc,converge
0,+,0,3210.60650263479,TRUE
max_sst_temp_scaled,+,0,3196.83595093971,TRUE
min_sst_temp_scaled,+,0,3211.74982443238,TRUE
seas_sst_temp_scaled,+,0,3203.17220984507,TRUE
max_sst_temp_lag1_scaled,+,0,3203.06694029214,TRUE
max_sst_temp_lag2_scaled,+,0,3204.97869791431,TRUE
max_sst_temp_lag3_scaled,+,0,3207.7166553148,TRUE
max_sst_temp_lag4_scaled,+,0,3207.77761859337,TRUE
max_sst_temp_lag5_scaled,+,0,3208.26860841119,TRUE
max_sst_temp_lag6_scaled,+,0,3207.24470799363,TRUE
max_sst_temp_lag7_scaled,+,0,3203.02070740616,TRUE
max_sst_temp_lag8_scaled,+,0,3200.31853850639,TRUE
max_sst_temp_lag9_scaled,+,0,3205.10152833854,TRUE
max_sst_temp_lag10_scaled,+,0,3202.21275171782,TRUE
min_sst_temp_lag1_scaled,+,0,3211.58234426543,TRUE
min_sst_temp_lag2_scaled,+,0,3211.5113837397,TRUE
min_sst_temp_lag3_scaled,+,0,3211.21900993019,TRUE
min_sst_temp_lag4_scaled,+,0,3212.43229830593,TRUE
min_sst_temp_lag5_scaled,+,0,3210.96383772879,TRUE
min_sst_temp_lag6_scaled,+,0,3212.14295014701,TRUE
min_sst_temp_lag7_scaled,+,0,3210.87095701765,TRUE
min_sst_temp_lag8_scaled,+,0,3210.27207927941,TRUE
min_sst_temp_lag9_scaled,+,0,3211.67584502805,TRUE
min_sst_temp_lag10_scaled,+,0,3211.9136797104,TRUE
seas_sst_temp_lag1_scaled,+,0,3207.01691053947,TRUE
seas_sst_temp_lag2_scaled,+,0,3208.01886541107,TRUE
seas_sst_temp_lag3_scaled,+,0,3198.74487108862,TRUE
seas_sst_temp_lag4_scaled,+,0,3207.26896651051,TRUE
seas_sst_temp_lag5_scaled,+,0,3210.78753382582,TRUE
seas_sst_temp_lag6_scaled,+,0,3207.23979377059,TRUE
seas_sst_temp_lag7_scaled,+,0,3206.57675907046,TRUE
seas_sst_temp_lag8_scaled,+,0,3205.4735321558,TRUE
seas_sst_temp_lag9_scaled,+,0,3206.94039811304,TRUE
seas_sst_temp_lag10_scaled,+,0,3203.60333887722,TRUE
max_sst_temp_change_scaled,+,0,3211.78768484031,TRUE
min_sst_temp_change_scaled,+,0,3212.58907574604,TRUE
seas_sst_temp_change_scaled,+,0,3212.21211100519,TRUE
max_sst_temp_change_lag1_scaled,+,0,3212.48195692118,TRUE
max_sst_temp_change_lag2_scaled,+,0,3212.50936654393,TRUE
max_sst_temp_change_lag3_scaled,+,0,3212.57228382933,TRUE
max_sst_temp_change_lag4_scaled,+,0,3212.60967696379,TRUE
max_sst_temp_change_lag5_scaled,+,0,3212.35510477543,TRUE
max_sst_temp_change_lag6_scaled,+,0,3210.37952060528,TRUE
max_sst_temp_change_lag7_scaled,+,0,3212.04783226106,TRUE
max_sst_temp_change_lag8_scaled,+,0,3211.10154359026,TRUE
max_sst_temp_change_lag9_scaled,+,0,3211.73777520069,TRUE
min_sst_temp_change_lag1_scaled,+,0,3212.60899815497,TRUE
min_sst_temp_change_lag2_scaled,+,0,3204.96266578845,TRUE
min_sst_temp_change_lag3_scaled,+,0,3209.26899148489,TRUE
min_sst_temp_change_lag4_scaled,+,0,3210.87216559469,TRUE
min_sst_temp_change_lag5_scaled,+,0,3211.86190517461,TRUE
min_sst_temp_change_lag6_scaled,+,0,3211.60525347219,TRUE
min_sst_temp_change_lag7_scaled,+,0,3212.47340182182,TRUE
min_sst_temp_change_lag8_scaled,+,0,3211.84472487603,TRUE
min_sst_temp_change_lag9_scaled,+,0,3212.57188228168,TRUE
seas_sst_temp_change_lag1_scaled,+,0,3212.55633993022,TRUE
seas_sst_temp_change_lag2_scaled,+,0,3209.46196923933,TRUE
seas_sst_temp_change_lag3_scaled,+,0,3211.29906332193,TRUE
seas_sst_temp_change_lag4_scaled,+,0,3211.73444887172,TRUE
seas_sst_temp_change_lag5_scaled,+,0,3211.65877035244,TRUE
seas_sst_temp_change_lag6_scaled,+,0,3212.47370402549,TRUE
seas_sst_temp_change_lag7_scaled,+,0,3212.5398123905,TRUE
seas_sst_temp_change_lag8_scaled,+,0,3212.55948652157,TRUE
seas_sst_temp_change_lag9_scaled,+,0,3211.99896972365,TRUE
max_sst_temp_change_abs_scaled,+,0,3211.41665807327,TRUE
min_sst_temp_change_abs_scaled,+,0,3212.54985376255,TRUE
seas_sst_temp_change_abs_scaled,+,0,3212.21057989571,TRUE
max_sst_temp_change_abs_lag1_scaled,+,0,3210.42902432982,TRUE
max_sst_temp_change_abs_lag2_scaled,+,0,3212.59444438434,TRUE
max_sst_temp_change_abs_lag3_scaled,+,0,3211.45624899816,TRUE
max_sst_temp_change_abs_lag4_scaled,+,0,3212.26583874463,TRUE
max_sst_temp_change_abs_lag5_scaled,+,0,3212.30755510481,TRUE
max_sst_temp_change_abs_lag6_scaled,+,0,3209.76993755071,TRUE
max_sst_temp_change_abs_lag7_scaled,+,0,3210.41655356679,TRUE
max_sst_temp_change_abs_lag8_scaled,+,0,3212.44991684076,TRUE
max_sst_temp_change_abs_lag9_scaled,+,0,3210.07816532074,TRUE
min_sst_temp_change_abs_lag1_scaled,+,0,3210.92244536512,TRUE
min_sst_temp_change_abs_lag2_scaled,+,0,3209.39145700793,TRUE
min_sst_temp_change_abs_lag3_scaled,+,0,3211.02289603909,TRUE
min_sst_temp_change_abs_lag4_scaled,+,0,3211.84615858087,TRUE
min_sst_temp_change_abs_lag5_scaled,+,0,3210.96953515568,TRUE
min_sst_temp_change_abs_lag6_scaled,+,0,3212.51641190833,TRUE
min_sst_temp_change_abs_lag7_scaled,+,0,3210.96107507571,TRUE
min_sst_temp_change_abs_lag8_scaled,+,0,3211.96230668662,TRUE
min_sst_temp_change_abs_lag9_scaled,+,0,3212.32972911483,TRUE
seas_sst_temp_change_abs_lag1_scaled,+,0,3209.5512347059,TRUE
seas_sst_temp_change_abs_lag2_scaled,+,0,3212.00080167154,TRUE
seas_sst_temp_change_abs_lag3_scaled,+,0,3210.91897147766,TRUE
seas_sst_temp_change_abs_lag4_scaled,+,0,3212.48331302717,TRUE
seas_sst_temp_change_abs_lag5_scaled,+,0,3212.10254968203,TRUE
seas_sst_temp_change_abs_lag6_scaled,+,0,3209.46671993375,TRUE
seas_sst_temp_change_abs_lag7_scaled,+,0,3212.13092408486,TRUE
seas_sst_temp_change_abs_lag8_scaled,+,0,3212.34693043753,TRUE
seas_sst_temp_change_abs_lag9_scaled,+,0,3211.64693315404,TRUE
max_sbt_temp_scaled,+,0,3211.33584383444,TRUE
min_sbt_temp_scaled,+,0,3212.11156774085,TRUE
seas_sbt_temp_scaled,+,0,3211.15213069302,TRUE
max_sbt_temp_lag1_scaled,+,0,3211.04708926384,TRUE
max_sbt_temp_lag2_scaled,+,0,3211.55496063443,TRUE
max_sbt_temp_lag3_scaled,+,0,3211.63994851001,TRUE
max_sbt_temp_lag4_scaled,+,0,3211.55994678671,TRUE
max_sbt_temp_lag5_scaled,+,0,3210.48399563342,TRUE
max_sbt_temp_lag6_scaled,+,0,3209.99918988925,TRUE
max_sbt_temp_lag7_scaled,+,0,3210.07631057363,TRUE
max_sbt_temp_lag8_scaled,+,0,3210.30423064601,TRUE
max_sbt_temp_lag9_scaled,+,0,3210.97694848918,TRUE
max_sbt_temp_lag10_scaled,+,0,3209.68556062443,TRUE
min_sbt_temp_lag1_scaled,+,0,3211.79029427696,TRUE
min_sbt_temp_lag2_scaled,+,0,3211.64447313357,TRUE
min_sbt_temp_lag3_scaled,+,0,3212.4579245009,TRUE
min_sbt_temp_lag4_scaled,+,0,3212.25259150142,TRUE
min_sbt_temp_lag5_scaled,+,0,3211.1148439403,TRUE
min_sbt_temp_lag6_scaled,+,0,3211.55683667731,TRUE
min_sbt_temp_lag7_scaled,+,0,3210.93892287329,TRUE
min_sbt_temp_lag8_scaled,+,0,3211.49159433529,TRUE
min_sbt_temp_lag9_scaled,+,0,3211.39425337411,TRUE
min_sbt_temp_lag10_scaled,+,0,3212.61086688848,TRUE
seas_sbt_temp_lag1_scaled,+,0,3211.2301484115,TRUE
seas_sbt_temp_lag2_scaled,+,0,3212.23023167902,TRUE
seas_sbt_temp_lag3_scaled,+,0,3207.70691798787,TRUE
seas_sbt_temp_lag4_scaled,+,0,3211.38451576676,TRUE
seas_sbt_temp_lag5_scaled,+,0,3211.37593628291,TRUE
seas_sbt_temp_lag6_scaled,+,0,3209.69506665031,TRUE
seas_sbt_temp_lag7_scaled,+,0,3211.2487787019,TRUE
seas_sbt_temp_lag8_scaled,+,0,3210.99811297195,TRUE
seas_sbt_temp_lag9_scaled,+,0,3212.00950353725,TRUE
seas_sbt_temp_lag10_scaled,+,0,3204.70421325372,TRUE
max_sbt_temp_change_scaled,+,0,3212.50484926846,TRUE
min_sbt_temp_change_scaled,+,0,3212.4977429385,TRUE
seas_sbt_temp_change_scaled,+,0,3212.60902663739,TRUE
max_sbt_temp_change_lag1_scaled,+,0,3212.26571643905,TRUE
max_sbt_temp_change_lag2_scaled,+,0,3212.60324898657,TRUE
max_sbt_temp_change_lag3_scaled,+,0,3212.5967722824,TRUE
max_sbt_temp_change_lag4_scaled,+,0,3211.32622889176,TRUE
max_sbt_temp_change_lag5_scaled,+,0,3212.44202663239,TRUE
max_sbt_temp_change_lag6_scaled,+,0,3212.60597389359,TRUE
max_sbt_temp_change_lag7_scaled,+,0,3212.57743600002,TRUE
max_sbt_temp_change_lag8_scaled,+,0,3212.22828193797,TRUE
max_sbt_temp_change_lag9_scaled,+,0,3211.36807383299,TRUE
min_sbt_temp_change_lag1_scaled,+,0,3212.59323493603,TRUE
min_sbt_temp_change_lag2_scaled,+,0,3208.3324223131,TRUE
min_sbt_temp_change_lag3_scaled,+,0,3210.52251188964,TRUE
min_sbt_temp_change_lag4_scaled,+,0,3211.48941533498,TRUE
min_sbt_temp_change_lag5_scaled,+,0,3212.49101316978,TRUE
min_sbt_temp_change_lag6_scaled,+,0,3212.35003447363,TRUE
min_sbt_temp_change_lag7_scaled,+,0,3212.4808131986,TRUE
min_sbt_temp_change_lag8_scaled,+,0,3212.6026833909,TRUE
min_sbt_temp_change_lag9_scaled,+,0,3209.2052329144,TRUE
seas_sbt_temp_change_lag1_scaled,+,0,3212.32400949028,TRUE
seas_sbt_temp_change_lag2_scaled,+,0,3210.18512919989,TRUE
seas_sbt_temp_change_lag3_scaled,+,0,3211.60557165356,TRUE
seas_sbt_temp_change_lag4_scaled,+,0,3212.60960217719,TRUE
seas_sbt_temp_change_lag5_scaled,+,0,3212.29179889857,TRUE
seas_sbt_temp_change_lag6_scaled,+,0,3212.43690592102,TRUE
seas_sbt_temp_change_lag7_scaled,+,0,3212.5909095718,TRUE
seas_sbt_temp_change_lag8_scaled,+,0,3212.36733345951,TRUE
seas_sbt_temp_change_lag9_scaled,+,0,3208.03975871141,TRUE
max_sbt_temp_change_abs_scaled,+,0,3212.42808816153,TRUE
min_sbt_temp_change_abs_scaled,+,0,3210.69180185509,TRUE
seas_sbt_temp_change_abs_scaled,+,0,3212.48537188493,TRUE
max_sbt_temp_change_abs_lag1_scaled,+,0,3210.04317092034,TRUE
max_sbt_temp_change_abs_lag2_scaled,+,0,3212.48754572191,TRUE
max_sbt_temp_change_abs_lag3_scaled,+,0,3210.80383215231,TRUE
max_sbt_temp_change_abs_lag4_scaled,+,0,3212.60945749727,TRUE
max_sbt_temp_change_abs_lag5_scaled,+,0,3212.3781528525,TRUE
max_sbt_temp_change_abs_lag6_scaled,+,0,3210.19822687588,TRUE
max_sbt_temp_change_abs_lag7_scaled,+,0,3209.75854329436,TRUE
max_sbt_temp_change_abs_lag8_scaled,+,0,3209.97668706206,TRUE
max_sbt_temp_change_abs_lag9_scaled,+,0,3212.56024456862,TRUE
min_sbt_temp_change_abs_lag1_scaled,+,0,3210.86072504978,TRUE
min_sbt_temp_change_abs_lag2_scaled,+,0,3210.36080802631,TRUE
min_sbt_temp_change_abs_lag3_scaled,+,0,3212.4198452198,TRUE
min_sbt_temp_change_abs_lag4_scaled,+,0,3212.12317320746,TRUE
min_sbt_temp_change_abs_lag5_scaled,+,0,3209.20188308272,TRUE
min_sbt_temp_change_abs_lag6_scaled,+,0,3208.89634417051,TRUE
min_sbt_temp_change_abs_lag7_scaled,+,0,3211.76168133852,TRUE
min_sbt_temp_change_abs_lag8_scaled,+,0,3212.5446380039,TRUE
min_sbt_temp_change_abs_lag9_scaled,+,0,3211.83996054919,TRUE
seas_sbt_temp_change_abs_lag1_scaled,+,0,3210.65622464382,TRUE
seas_sbt_temp_change_abs_lag2_scaled,+,0,3212.45168200706,TRUE
seas_sbt_temp_change_abs_lag3_scaled,+,0,3209.05221431312,TRUE
seas_sbt_temp_change_abs_lag4_scaled,+,0,3211.22926987625,TRUE
seas_sbt_temp_change_abs_lag5_scaled,+,0,3210.66613274994,TRUE
seas_sbt_temp_change_abs_lag6_scaled,+,0,3212.51528813498,TRUE
seas_sbt_temp_change_abs_lag7_scaled,+,0,3212.48553441173,TRUE
seas_sbt_temp_change_abs_lag8_scaled,+,0,3209.68676815374,TRUE
seas_sbt_temp_change_abs_lag9_scaled,+,0,3212.55365968686,TRUE
0,+,tl_ocean_scaled,3210.79712497459,TRUE
max_sst_temp_scaled,+,tl_ocean_scaled,3197.15963240434,TRUE
min_sst_temp_scaled,+,tl_ocean_scaled,3212.03215472577,TRUE
seas_sst_temp_scaled,+,tl_ocean_scaled,3203.36767866906,TRUE
max_sst_temp_lag1_scaled,+,tl_ocean_scaled,3203.41619324729,TRUE
max_sst_temp_lag2_scaled,+,tl_ocean_scaled,3205.34573855126,TRUE
max_sst_temp_lag3_scaled,+,tl_ocean_scaled,3208.07904757085,TRUE
max_sst_temp_lag4_scaled,+,tl_ocean_scaled,3208.13395587158,TRUE
max_sst_temp_lag5_scaled,+,tl_ocean_scaled,3208.61323472046,TRUE
max_sst_temp_lag6_scaled,+,tl_ocean_scaled,3207.59987572885,TRUE
max_sst_temp_lag7_scaled,+,tl_ocean_scaled,3203.40110260839,TRUE
max_sst_temp_lag8_scaled,+,tl_ocean_scaled,3200.70342730022,TRUE
max_sst_temp_lag9_scaled,+,tl_ocean_scaled,3205.47001079817,TRUE
max_sst_temp_lag10_scaled,+,tl_ocean_scaled,3202.59348658776,TRUE
min_sst_temp_lag1_scaled,+,tl_ocean_scaled,3211.87294553369,TRUE
min_sst_temp_lag2_scaled,+,tl_ocean_scaled,3211.80639160495,TRUE
min_sst_temp_lag3_scaled,+,tl_ocean_scaled,3211.34035781111,TRUE
min_sst_temp_lag4_scaled,+,tl_ocean_scaled,3212.66258251931,TRUE
min_sst_temp_lag5_scaled,+,tl_ocean_scaled,3211.28455783889,TRUE
min_sst_temp_lag6_scaled,+,tl_ocean_scaled,3212.40004052503,TRUE
min_sst_temp_lag7_scaled,+,tl_ocean_scaled,3211.19684151229,TRUE
min_sst_temp_lag8_scaled,+,tl_ocean_scaled,3210.61702038731,TRUE
min_sst_temp_lag9_scaled,+,tl_ocean_scaled,3211.96266358677,TRUE
min_sst_temp_lag10_scaled,+,tl_ocean_scaled,3212.18678312634,TRUE
seas_sst_temp_lag1_scaled,+,tl_ocean_scaled,3207.210593993,TRUE
seas_sst_temp_lag2_scaled,+,tl_ocean_scaled,3208.21325756115,TRUE
seas_sst_temp_lag3_scaled,+,tl_ocean_scaled,3198.94338119694,TRUE
seas_sst_temp_lag4_scaled,+,tl_ocean_scaled,3207.46314950281,TRUE
seas_sst_temp_lag5_scaled,+,tl_ocean_scaled,3210.97995598266,TRUE
seas_sst_temp_lag6_scaled,+,tl_ocean_scaled,3207.43501046432,TRUE
seas_sst_temp_lag7_scaled,+,tl_ocean_scaled,3206.77050714258,TRUE
seas_sst_temp_lag8_scaled,+,tl_ocean_scaled,3205.66766343155,TRUE
seas_sst_temp_lag9_scaled,+,tl_ocean_scaled,3207.13372734694,TRUE
seas_sst_temp_lag10_scaled,+,tl_ocean_scaled,3203.79653735667,TRUE
max_sst_temp_change_scaled,+,tl_ocean_scaled,3211.97848776005,TRUE
min_sst_temp_change_scaled,+,tl_ocean_scaled,3212.780152547,TRUE
seas_sst_temp_change_scaled,+,tl_ocean_scaled,3212.40314968332,TRUE
max_sst_temp_change_lag1_scaled,+,tl_ocean_scaled,3212.67311144819,TRUE
max_sst_temp_change_lag2_scaled,+,tl_ocean_scaled,3212.70024403833,TRUE
max_sst_temp_change_lag3_scaled,+,tl_ocean_scaled,3212.76340462626,TRUE
max_sst_temp_change_lag4_scaled,+,tl_ocean_scaled,3212.80070629789,TRUE
max_sst_temp_change_lag5_scaled,+,tl_ocean_scaled,3212.54630985301,TRUE
max_sst_temp_change_lag6_scaled,+,tl_ocean_scaled,3210.57102273268,TRUE
max_sst_temp_change_lag7_scaled,+,tl_ocean_scaled,3212.23900194942,TRUE
max_sst_temp_change_lag8_scaled,+,tl_ocean_scaled,3211.29343693268,TRUE
max_sst_temp_change_lag9_scaled,+,tl_ocean_scaled,3211.92890363242,TRUE
min_sst_temp_change_lag1_scaled,+,tl_ocean_scaled,3212.79999587677,TRUE
min_sst_temp_change_lag2_scaled,+,tl_ocean_scaled,3205.15331779723,TRUE
min_sst_temp_change_lag3_scaled,+,tl_ocean_scaled,3209.46121742375,TRUE
min_sst_temp_change_lag4_scaled,+,tl_ocean_scaled,3211.06406595846,TRUE
min_sst_temp_change_lag5_scaled,+,tl_ocean_scaled,3212.05347305527,TRUE
min_sst_temp_change_lag6_scaled,+,tl_ocean_scaled,3211.79736610543,TRUE
min_sst_temp_change_lag7_scaled,+,tl_ocean_scaled,3212.66439551284,TRUE
min_sst_temp_change_lag8_scaled,+,tl_ocean_scaled,3212.03590546989,TRUE
min_sst_temp_change_lag9_scaled,+,tl_ocean_scaled,3212.76272935886,TRUE
seas_sst_temp_change_lag1_scaled,+,tl_ocean_scaled,3212.747210564,TRUE
seas_sst_temp_change_lag2_scaled,+,tl_ocean_scaled,3209.65405705696,TRUE
seas_sst_temp_change_lag3_scaled,+,tl_ocean_scaled,3211.49043200032,TRUE
seas_sst_temp_change_lag4_scaled,+,tl_ocean_scaled,3211.92546672336,TRUE
seas_sst_temp_change_lag5_scaled,+,tl_ocean_scaled,3211.85048237686,TRUE
seas_sst_temp_change_lag6_scaled,+,tl_ocean_scaled,3212.66441018745,TRUE
seas_sst_temp_change_lag7_scaled,+,tl_ocean_scaled,3212.73085182148,TRUE
seas_sst_temp_change_lag8_scaled,+,tl_ocean_scaled,3212.75054199482,TRUE
seas_sst_temp_change_lag9_scaled,+,tl_ocean_scaled,3212.18946970272,TRUE
max_sst_temp_change_abs_scaled,+,tl_ocean_scaled,3211.60188129419,TRUE
min_sst_temp_change_abs_scaled,+,tl_ocean_scaled,3212.74250882941,TRUE
seas_sst_temp_change_abs_scaled,+,tl_ocean_scaled,3212.40255155427,TRUE
max_sst_temp_change_abs_lag1_scaled,+,tl_ocean_scaled,3210.63203778932,TRUE
max_sst_temp_change_abs_lag2_scaled,+,tl_ocean_scaled,3212.78612789964,TRUE
max_sst_temp_change_abs_lag3_scaled,+,tl_ocean_scaled,3211.64226924655,TRUE
max_sst_temp_change_abs_lag4_scaled,+,tl_ocean_scaled,3212.45449565122,TRUE
max_sst_temp_change_abs_lag5_scaled,+,tl_ocean_scaled,3212.50162825522,TRUE
max_sst_temp_change_abs_lag6_scaled,+,tl_ocean_scaled,3209.97130700858,TRUE
max_sst_temp_change_abs_lag7_scaled,+,tl_ocean_scaled,3210.60100498195,TRUE
max_sst_temp_change_abs_lag8_scaled,+,tl_ocean_scaled,3212.63913540731,TRUE
max_sst_temp_change_abs_lag9_scaled,+,tl_ocean_scaled,3210.27782950419,TRUE
min_sst_temp_change_abs_lag1_scaled,+,tl_ocean_scaled,3211.12324783126,TRUE
min_sst_temp_change_abs_lag2_scaled,+,tl_ocean_scaled,3209.59650606851,TRUE
min_sst_temp_change_abs_lag3_scaled,+,tl_ocean_scaled,3211.20561226328,TRUE
min_sst_temp_change_abs_lag4_scaled,+,tl_ocean_scaled,3212.04435734694,TRUE
min_sst_temp_change_abs_lag5_scaled,+,tl_ocean_scaled,3211.17195685345,TRUE
min_sst_temp_change_abs_lag6_scaled,+,tl_ocean_scaled,3212.70532518814,TRUE
min_sst_temp_change_abs_lag7_scaled,+,tl_ocean_scaled,3211.7262742181,TRUE
min_sst_temp_change_abs_lag8_scaled,+,tl_ocean_scaled,3212.15976824485,TRUE
min_sst_temp_change_abs_lag9_scaled,+,tl_ocean_scaled,3212.51617839329,TRUE
seas_sst_temp_change_abs_lag1_scaled,+,tl_ocean_scaled,3209.74476708241,TRUE
seas_sst_temp_change_abs_lag2_scaled,+,tl_ocean_scaled,3212.19246943655,TRUE
seas_sst_temp_change_abs_lag3_scaled,+,tl_ocean_scaled,3211.11301060497,TRUE
seas_sst_temp_change_abs_lag4_scaled,+,tl_ocean_scaled,3212.67504158806,TRUE
seas_sst_temp_change_abs_lag5_scaled,+,tl_ocean_scaled,3212.29403123722,TRUE
seas_sst_temp_change_abs_lag6_scaled,+,tl_ocean_scaled,3209.65654033312,TRUE
seas_sst_temp_change_abs_lag7_scaled,+,tl_ocean_scaled,3212.32106369682,TRUE
seas_sst_temp_change_abs_lag8_scaled,+,tl_ocean_scaled,3212.53828199226,TRUE
seas_sst_temp_change_abs_lag9_scaled,+,tl_ocean_scaled,3211.83790022418,TRUE
max_sbt_temp_scaled,+,tl_ocean_scaled,3211.64158799907,TRUE
min_sbt_temp_scaled,+,tl_ocean_scaled,3212.36898631167,TRUE
seas_sbt_temp_scaled,+,tl_ocean_scaled,3211.41906034896,TRUE
max_sbt_temp_lag1_scaled,+,tl_ocean_scaled,3211.36467374567,TRUE
max_sbt_temp_lag2_scaled,+,tl_ocean_scaled,3211.84959874851,TRUE
max_sbt_temp_lag3_scaled,+,tl_ocean_scaled,3211.9294128897,TRUE
max_sbt_temp_lag4_scaled,+,tl_ocean_scaled,3211.85320370838,TRUE
max_sbt_temp_lag5_scaled,+,tl_ocean_scaled,3210.82022917597,TRUE
max_sbt_temp_lag6_scaled,+,tl_ocean_scaled,3210.35023786532,TRUE
max_sbt_temp_lag7_scaled,+,tl_ocean_scaled,3210.42500790288,TRUE
max_sbt_temp_lag8_scaled,+,tl_ocean_scaled,3210.64592307958,TRUE
max_sbt_temp_lag9_scaled,+,tl_ocean_scaled,3211.29544787759,TRUE
max_sbt_temp_lag10_scaled,+,tl_ocean_scaled,3210.04488100709,TRUE
min_sbt_temp_lag1_scaled,+,tl_ocean_scaled,3212.06726222663,TRUE
min_sbt_temp_lag2_scaled,+,tl_ocean_scaled,3211.92884546818,TRUE
min_sbt_temp_lag3_scaled,+,tl_ocean_scaled,3212.61395505934,TRUE
min_sbt_temp_lag4_scaled,+,tl_ocean_scaled,3212.49890049907,TRUE
min_sbt_temp_lag5_scaled,+,tl_ocean_scaled,3211.42375572993,TRUE
min_sbt_temp_lag6_scaled,+,tl_ocean_scaled,3211.84657136004,TRUE
min_sbt_temp_lag7_scaled,+,tl_ocean_scaled,3211.25260363805,TRUE
min_sbt_temp_lag8_scaled,+,tl_ocean_scaled,3211.77975476727,TRUE
min_sbt_temp_lag9_scaled,+,tl_ocean_scaled,3211.68640699191,TRUE
min_sbt_temp_lag10_scaled,+,tl_ocean_scaled,3212.80030527364,TRUE
seas_sbt_temp_lag1_scaled,+,tl_ocean_scaled,3211.49526444097,TRUE
seas_sbt_temp_lag2_scaled,+,tl_ocean_scaled,3212.45909528965,TRUE
seas_sbt_temp_lag3_scaled,+,tl_ocean_scaled,3208.02936004031,TRUE
seas_sbt_temp_lag4_scaled,+,tl_ocean_scaled,3211.64141316285,TRUE
seas_sbt_temp_lag5_scaled,+,tl_ocean_scaled,3211.63222953736,TRUE
seas_sbt_temp_lag6_scaled,+,tl_ocean_scaled,3209.98870851173,TRUE
seas_sbt_temp_lag7_scaled,+,tl_ocean_scaled,3211.50363919298,TRUE
seas_sbt_temp_lag8_scaled,+,tl_ocean_scaled,3211.25732633214,TRUE
seas_sbt_temp_lag9_scaled,+,tl_ocean_scaled,3212.2404732155,TRUE
seas_sbt_temp_lag10_scaled,+,tl_ocean_scaled,3205.04007981619,TRUE
max_sbt_temp_change_scaled,+,tl_ocean_scaled,3212.69584614125,TRUE
min_sbt_temp_change_scaled,+,tl_ocean_scaled,3212.68851390612,TRUE
seas_sbt_temp_change_scaled,+,tl_ocean_scaled,3212.80003967112,TRUE
max_sbt_temp_change_lag1_scaled,+,tl_ocean_scaled,3212.45710340927,TRUE
max_sbt_temp_change_lag2_scaled,+,tl_ocean_scaled,3212.79425179515,TRUE
max_sbt_temp_change_lag3_scaled,+,tl_ocean_scaled,3212.78782937677,TRUE
max_sbt_temp_change_lag4_scaled,+,tl_ocean_scaled,3211.51764223787,TRUE
max_sbt_temp_change_lag5_scaled,+,tl_ocean_scaled,3212.63308317922,TRUE
max_sbt_temp_change_lag6_scaled,+,tl_ocean_scaled,3212.79702467894,TRUE
max_sbt_temp_change_lag7_scaled,+,tl_ocean_scaled,3212.76841057993,TRUE
max_sbt_temp_change_lag8_scaled,+,tl_ocean_scaled,3212.41922673791,TRUE
max_sbt_temp_change_lag9_scaled,+,tl_ocean_scaled,3211.55912710828,TRUE
min_sbt_temp_change_lag1_scaled,+,tl_ocean_scaled,3212.78421062968,TRUE
min_sbt_temp_change_lag2_scaled,+,tl_ocean_scaled,3208.52229066216,TRUE
min_sbt_temp_change_lag3_scaled,+,tl_ocean_scaled,3210.71344552318,TRUE
min_sbt_temp_change_lag4_scaled,+,tl_ocean_scaled,3211.68132557222,TRUE
min_sbt_temp_change_lag5_scaled,+,tl_ocean_scaled,3212.68209909334,TRUE
min_sbt_temp_change_lag6_scaled,+,tl_ocean_scaled,3212.54135679613,TRUE
min_sbt_temp_change_lag7_scaled,+,tl_ocean_scaled,3212.67172372831,TRUE
min_sbt_temp_change_lag8_scaled,+,tl_ocean_scaled,3212.7937236923,TRUE
min_sbt_temp_change_lag9_scaled,+,tl_ocean_scaled,3209.39493916769,TRUE
seas_sbt_temp_change_lag1_scaled,+,tl_ocean_scaled,3212.51504900828,TRUE
seas_sbt_temp_change_lag2_scaled,+,tl_ocean_scaled,3210.37611980737,TRUE
seas_sbt_temp_change_lag3_scaled,+,tl_ocean_scaled,3211.79647043172,TRUE
seas_sbt_temp_change_lag4_scaled,+,tl_ocean_scaled,3212.80061901263,TRUE
seas_sbt_temp_change_lag5_scaled,+,tl_ocean_scaled,3212.48290612173,TRUE
seas_sbt_temp_change_lag6_scaled,+,tl_ocean_scaled,3212.6282403966,TRUE
seas_sbt_temp_change_lag7_scaled,+,tl_ocean_scaled,3212.78193528717,TRUE
seas_sbt_temp_change_lag8_scaled,+,tl_ocean_scaled,3212.55833849892,TRUE
seas_sbt_temp_change_lag9_scaled,+,tl_ocean_scaled,3208.229518525,TRUE
max_sbt_temp_change_abs_scaled,+,tl_ocean_scaled,3212.61701099276,TRUE
min_sbt_temp_change_abs_scaled,+,tl_ocean_scaled,3210.89862176696,TRUE
seas_sbt_temp_change_abs_scaled,+,tl_ocean_scaled,3212.67914416016,TRUE
max_sbt_temp_change_abs_lag1_scaled,+,tl_ocean_scaled,3210.24206122297,TRUE
max_sbt_temp_change_abs_lag2_scaled,+,tl_ocean_scaled,3212.67703679113,TRUE
max_sbt_temp_change_abs_lag3_scaled,+,tl_ocean_scaled,3211.00127510051,TRUE
max_sbt_temp_change_abs_lag4_scaled,+,tl_ocean_scaled,3212.80054967385,TRUE
max_sbt_temp_change_abs_lag5_scaled,+,tl_ocean_scaled,3212.5716528424,TRUE
